"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","Scope"
2033,6.89362735460513,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2034,5.88108414967491,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2035,4.88200155346956,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2036,3.89571793322485,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2037,2.92151941225161,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2038,1.95877578401589,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2039,1.006899683281,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2040,0.0653430289986907,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2041,0.0391909136001177,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2042,0.0132687583373746,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2043,-0.0124347499831011,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2044,-0.0379293377744459,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2045,-0.0632244870897233,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2046,-0.0883294313402545,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2047,-0.11325206352804,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2048,-0.138000488737856,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2049,-0.162582830280271,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2050,-0.187004929064109,"IPCC_normative","SDS","Southeast Asia and Developing Pacific","Combined","2"
2020,17.9319981369353,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2021,16.7382202936348,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2022,15.265019331525,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2023,13.8384835427614,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2024,12.4559740471972,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2025,11.1150472645812,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2026,9.8134371550028,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2027,8.54903939349823,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2028,7.31989719145444,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2029,6.12418860061233,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2030,4.96021507674934,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2031,4.42000162375217,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2032,3.88966927296527,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2033,3.36860762659925,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2034,2.85625554961739,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2035,2.35208901685942,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2036,1.85564755675358,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2037,1.36648178939377,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2038,0.884184220587891,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2039,0.408377228422029,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2040,-0.061289624157098,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2041,-0.0744456713329248,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2042,-0.0874540645714004,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2043,-0.10032202055726,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2044,-0.113056673963047,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2045,-0.125664572715583,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2046,-0.138152120546993,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2047,-0.150524525697792,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2048,-0.162787417905383,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2049,-0.174946199074853,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2050,-0.187004929064109,"IPCC_normative","IMAGE","Southern Asia","Combined","2"
2020,9.04723060622448,"IPCC_normative","SDS","Southern Asia","Combined","2"
2021,8.89706095624705,"IPCC_normative","SDS","Southern Asia","Combined","2"
2022,8.58061648695055,"IPCC_normative","SDS","Southern Asia","Combined","2"
2023,8.18511244172929,"IPCC_normative","SDS","Southern Asia","Combined","2"
2024,7.71892046338592,"IPCC_normative","SDS","Southern Asia","Combined","2"
2025,7.18950932774289,"IPCC_normative","SDS","Southern Asia","Combined","2"
2026,6.60355220004147,"IPCC_normative","SDS","Southern Asia","Combined","2"
2027,5.96701977329452,"IPCC_normative","SDS","Southern Asia","Combined","2"
2028,5.28526131109827,"IPCC_normative","SDS","Southern Asia","Combined","2"
2029,4.56307534715568,"IPCC_normative","SDS","Southern Asia","Combined","2"
2030,3.80477146459582,"IPCC_normative","SDS","Southern Asia","Combined","2"
2031,3.46968474004803,"IPCC_normative","SDS","Southern Asia","Combined","2"
2032,3.11983374380518,"IPCC_normative","SDS","Southern Asia","Combined","2"
2033,2.75661593377588,"IPCC_normative","SDS","Southern Asia","Combined","2"
2034,2.38127760495722,"IPCC_normative","SDS","Southern Asia","Combined","2"
2035,1.99491962670935,"IPCC_normative","SDS","Southern Asia","Combined","2"
2036,1.59856786664889,"IPCC_normative","SDS","Southern Asia","Combined","2"
2037,1.19310153972587,"IPCC_normative","SDS","Southern Asia","Combined","2"
2038,0.77932493602374,"IPCC_normative","SDS","Southern Asia","Combined","2"
2039,0.357962240604109,"IPCC_normative","SDS","Southern Asia","Combined","2"
2040,-0.0703333891686435,"IPCC_normative","SDS","Southern Asia","Combined","2"
2041,-0.0811428821278696,"IPCC_normative","SDS","Southern Asia","Combined","2"
2042,-0.0921813581385088,"IPCC_normative","SDS","Southern Asia","Combined","2"
