"year","intensity_SDA","Reference_key","Scenario_key","Region","Sector","m_flag","abs_emissions"
2043,1.3803102694623,"Camarasa","-","NW Europe","Combined",1,2077366.95554076
2044,1.18184186284649,"Camarasa","-","NW Europe","Combined",1,1784581.2128982
2045,0.986512174291748,"Camarasa","-","NW Europe","Combined",1,1494565.944052
2046,0.799672704618224,"Camarasa","-","NW Europe","Combined",1,1215502.5110197
2047,0.616445451309493,"Camarasa","-","NW Europe","Combined",1,940079.313246976
2048,0.440157996857026,"Camarasa","-","NW Europe","Combined",1,673441.73519125
2049,0.267905978123248,"Camarasa","-","NW Europe","Combined",1,411235.676419186
2050,0.101223265431034,"Camarasa","-","NW Europe","Combined",1,155883.828763792
2020,35.5971223021583,"Camarasa","-","NW Europe","Combined",2,49480000
2021,33.5080066215875,"Camarasa","-","NW Europe","Combined",2,46743669.2371146
2022,30.8233992650726,"Camarasa","-","NW Europe","Combined",2,43152758.9711017
2023,28.3549115371158,"Camarasa","-","NW Europe","Combined",2,39838650.7096477
2024,25.9641677572573,"Camarasa","-","NW Europe","Combined",2,36609476.5377327
2025,23.6469694679723,"Camarasa","-","NW Europe","Combined",2,33460461.7971808
2026,21.3994456594445,"Camarasa","-","NW Europe","Combined",2,30387212.8364112
2027,19.2179623100883,"Camarasa","-","NW Europe","Combined",2,27385596.2918758
2028,17.0991594725055,"Camarasa","-","NW Europe","Combined",2,24451798.0456829
2029,14.9880013199666,"Camarasa","-","NW Europe","Combined",2,21507781.8941521
2030,12.9929631073561,"Camarasa","-","NW Europe","Combined",2,18709866.8745928
2031,11.7780097089639,"Camarasa","-","NW Europe","Combined",2,17019224.0294529
2032,10.5595177215338,"Camarasa","-","NW Europe","Combined",2,15311300.6962241
2033,9.40894371631374,"Camarasa","-","NW Europe","Combined",2,13690013.1072365
2034,8.25976229469326,"Camarasa","-","NW Europe","Combined",2,12059252.9502522
2035,7.16602419493409,"Camarasa","-","NW Europe","Combined",2,10498225.4455784
2036,6.07814188486845,"Camarasa","-","NW Europe","Combined",2,8934868.57075662
2037,5.03483190284581,"Camarasa","-","NW Europe","Combined",2,7426377.05669757
2038,4.00142456226678,"Camarasa","-","NW Europe","Combined",2,5922108.35215483
2039,3.00306453830797,"Camarasa","-","NW Europe","Combined",2,4459550.83938734
2040,2.01828336322606,"Camarasa","-","NW Europe","Combined",2,3007242.21120683
2041,1.8003553911939,"Camarasa","-","NW Europe","Combined",2,2691531.30983488
2042,1.58473946547561,"Camarasa","-","NW Europe","Combined",2,2377109.19821342
2043,1.3803102694623,"Camarasa","-","NW Europe","Combined",2,2077366.95554076
2044,1.18184186284649,"Camarasa","-","NW Europe","Combined",2,1784581.2128982
2045,0.986512174291748,"Camarasa","-","NW Europe","Combined",2,1494565.944052
2046,0.799672704618224,"Camarasa","-","NW Europe","Combined",2,1215502.5110197
2047,0.616445451309493,"Camarasa","-","NW Europe","Combined",2,940079.313246976
2048,0.440157996857026,"Camarasa","-","NW Europe","Combined",2,673441.73519125
2049,0.267905978123248,"Camarasa","-","NW Europe","Combined",2,411235.676419186
2050,0.101223265431034,"Camarasa","-","NW Europe","Combined",2,155883.828763792
2020,35.5971223021583,"Camarasa","-","NW Europe","Combined",3,49480000
2021,34.2816602937878,"Camarasa","-","NW Europe","Combined",3,47822916.109834
2022,32.1557252152326,"Camarasa","-","NW Europe","Combined",3,45018015.3013256
2023,30.0319710700618,"Camarasa","-","NW Europe","Combined",3,42194919.3534368
2024,27.9099420631522,"Camarasa","-","NW Europe","Combined",3,39353018.3090446
2025,25.7896023614522,"Camarasa","-","NW Europe","Combined",3,36492287.3414548
2026,23.6709516081493,"Camarasa","-","NW Europe","Combined",3,33612751.283572
2027,21.5539545938824,"Camarasa","-","NW Europe","Combined",3,30714385.2962824
2028,19.4386069949029,"Camarasa","-","NW Europe","Combined",3,27797208.0027112
2029,17.3244492200976,"Camarasa","-","NW Europe","Combined",3,24860584.6308401
2030,15.2123418872003,"Camarasa","-","NW Europe","Combined",3,21905772.3175684
2031,14.0170637439537,"Camarasa","-","NW Europe","Combined",3,20254657.1100132
2032,12.8097526591571,"Camarasa","-","NW Europe","Combined",3,18574141.3557778
2033,11.5913967021974,"Camarasa","-","NW Europe","Combined",3,16865482.2016972
2034,10.361248288738,"Camarasa","-","NW Europe","Combined",3,15127422.5015575
2035,9.12028628136078,"Camarasa","-","NW Europe","Combined",3,13361219.4021935
2036,7.86776582050986,"Camarasa","-","NW Europe","Combined",3,11565615.7561495
2037,6.6046567531398,"Camarasa","-","NW Europe","Combined",3,9741868.71088121
2038,5.33021697225191,"Camarasa","-","NW Europe","Combined",3,7888721.11893282
2039,4.04540749356665,"Camarasa","-","NW Europe","Combined",3,6007430.12794648
2040,2.74948898665677,"Camarasa","-","NW Europe","Combined",3,4096738.59011859
2041,2.47935144518482,"Camarasa","-","NW Europe","Combined",3,3706630.4105513
2042,2.2100437910371,"Camarasa","-","NW Europe","Combined",3,3315065.68655566
2043,1.94239306720278,"Camarasa","-","NW Europe","Combined",3,2923301.56614018
2044,1.67596653992389,"Camarasa","-","NW Europe","Combined",3,2530709.47528508
2045,1.41033718809939,"Camarasa","-","NW Europe","Combined",3,2136660.83997058
2046,1.14632421592855,"Camarasa","-","NW Europe","Combined",3,1742412.8082114
2047,0.883087365241198,"Camarasa","-","NW Europe","Combined",3,1346708.23199283
2048,0.621440692412859,"Camarasa","-","NW Europe","Combined",3,950804.259391674
2049,0.360549669230633,"Camarasa","-","NW Europe","Combined",3,553443.742269022
2050,0.101223265431034,"Camarasa","-","NW Europe","Combined",3,155883.828763792
2020,24.8815789473684,"Camarasa","-","SE Europe","Combined",0,18910000
2021,23.4231279423188,"Camarasa","-","SE Europe","Combined",0,17879654.3293033
2022,21.5489529822212,"Camarasa","-","SE Europe","Combined",0,16520863.9530363
2023,19.825655205428,"Camarasa","-","SE Europe","Combined",0,15265754.5081796
2024,18.1566319431076,"Camarasa","-","SE Europe","Combined",0,14041128.7026699
2025,16.5389521729842,"Camarasa","-","SE Europe","Combined",0,12845252.8543511
2026,14.9699134701945,"Camarasa","-","SE Europe","Combined",0,11676532.5067517
2027,13.4469788558229,"Camarasa","-","SE Europe","Combined",0,10533466.7703946
2028,11.9678026873062,"Camarasa","-","SE Europe","Combined",0,9414671.44734756
2029,10.4939634174062,"Camarasa","-","SE Europe","Combined",0,8290231.09975091
2030,9.10118966468644,"Camarasa","-","SE Europe","Combined",0,7220277.13398457
2031,8.25300781365103,"Camarasa","-","SE Europe","Combined",0,6574896.22487532
2032,7.40235560695901,"Camarasa","-","SE Europe","Combined",0,5921884.48556721
2033,6.59911822288137,"Camarasa","-","SE Europe","Combined",0,5301291.63904803
2034,5.79685302764388,"Camarasa","-","SE Europe","Combined",0,4676128.10896607
2035,5.03329385967141,"Camarasa","-","SE Europe","Combined",0,4076968.02633384
2036,4.27382272877764,"Camarasa","-","SE Europe","Combined",0,3476042.48607248
2037,3.54546837960941,"Camarasa","-","SE Europe","Combined",0,2895465.84334768
2038,2.82402725094897,"Camarasa","-","SE Europe","Combined",0,2315702.34577815
2039,2.12705331413647,"Camarasa","-","SE Europe","Combined",0,1751273.8953057
2040,1.43955902748222,"Camarasa","-","SE Europe","Combined",0,1190035.46271864
2041,1.2874194055385,"Camarasa","-","SE Europe","Combined",0,1068558.10659696
2042,1.13689386667383,"Camarasa","-","SE Europe","Combined",0,947411.555561524
2043,0.994177994517983,"Camarasa","-","SE Europe","Combined",0,831795.588746713
2044,0.855623461711856,"Camarasa","-","SE Europe","Combined",0,718723.707837959
2045,0.719260127101842,"Camarasa","-","SE Europe","Combined",0,606576.040522553
2046,0.588823974205871,"Camarasa","-","SE Europe","Combined",0,498537.631494304
2047,0.46090957759017,"Camarasa","-","SE Europe","Combined",0,391773.140951645
2048,0.337839985266971,"Camarasa","-","SE Europe","Combined",0,288290.120761149
2049,0.217587606626323,"Camarasa","-","SE Europe","Combined",0,186400.04967655
2050,0.101223265431034,"Camarasa","-","SE Europe","Combined",0,87052.0082706891
2020,24.8815789473684,"Camarasa","-","SE Europe","Combined",1,18910000
2021,23.4231279423188,"Camarasa","-","SE Europe","Combined",1,17879654.3293033
2022,21.5489529822212,"Camarasa","-","SE Europe","Combined",1,16520863.9530363
2023,19.825655205428,"Camarasa","-","SE Europe","Combined",1,15265754.5081796
2024,18.1566319431076,"Camarasa","-","SE Europe","Combined",1,14041128.7026699
2025,16.5389521729842,"Camarasa","-","SE Europe","Combined",1,12845252.8543511
2026,14.9699134701945,"Camarasa","-","SE Europe","Combined",1,11676532.5067517
2027,13.4469788558229,"Camarasa","-","SE Europe","Combined",1,10533466.7703946
2028,11.9678026873062,"Camarasa","-","SE Europe","Combined",1,9414671.44734756
2029,10.4939634174062,"Camarasa","-","SE Europe","Combined",1,8290231.09975091
2030,9.10118966468644,"Camarasa","-","SE Europe","Combined",1,7220277.13398457
2031,8.25300781365103,"Camarasa","-","SE Europe","Combined",1,6574896.22487532
2032,7.40235560695901,"Camarasa","-","SE Europe","Combined",1,5921884.48556721
2033,6.59911822288137,"Camarasa","-","SE Europe","Combined",1,5301291.63904803
2034,5.79685302764388,"Camarasa","-","SE Europe","Combined",1,4676128.10896607
2035,5.03329385967141,"Camarasa","-","SE Europe","Combined",1,4076968.02633384
2036,4.27382272877764,"Camarasa","-","SE Europe","Combined",1,3476042.48607248
2037,3.54546837960941,"Camarasa","-","SE Europe","Combined",1,2895465.84334768
2038,2.82402725094897,"Camarasa","-","SE Europe","Combined",1,2315702.34577815
2039,2.12705331413647,"Camarasa","-","SE Europe","Combined",1,1751273.8953057
2040,1.43955902748222,"Camarasa","-","SE Europe","Combined",1,1190035.46271864
2041,1.2874194055385,"Camarasa","-","SE Europe","Combined",1,1068558.10659696
2042,1.13689386667383,"Camarasa","-","SE Europe","Combined",1,947411.555561524
2043,0.994177994517983,"Camarasa","-","SE Europe","Combined",1,831795.588746713
2044,0.855623461711856,"Camarasa","-","SE Europe","Combined",1,718723.707837959
2045,0.719260127101842,"Camarasa","-","SE Europe","Combined",1,606576.040522553
2046,0.588823974205871,"Camarasa","-","SE Europe","Combined",1,498537.631494304
2047,0.46090957759017,"Camarasa","-","SE Europe","Combined",1,391773.140951645
2048,0.337839985266971,"Camarasa","-","SE Europe","Combined",1,288290.120761149
2049,0.217587606626323,"Camarasa","-","SE Europe","Combined",1,186400.04967655
2050,0.101223265431034,"Camarasa","-","SE Europe","Combined",1,87052.0082706891
2020,24.8815789473684,"Camarasa","-","SE Europe","Combined",2,18910000
2021,23.4231279423188,"Camarasa","-","SE Europe","Combined",2,17879654.3293033
2022,21.5489529822212,"Camarasa","-","SE Europe","Combined",2,16520863.9530363
2023,19.825655205428,"Camarasa","-","SE Europe","Combined",2,15265754.5081796
2024,18.1566319431076,"Camarasa","-","SE Europe","Combined",2,14041128.7026699
2025,16.5389521729842,"Camarasa","-","SE Europe","Combined",2,12845252.8543511
2026,14.9699134701945,"Camarasa","-","SE Europe","Combined",2,11676532.5067517
2027,13.4469788558229,"Camarasa","-","SE Europe","Combined",2,10533466.7703946
2028,11.9678026873062,"Camarasa","-","SE Europe","Combined",2,9414671.44734756
2029,10.4939634174062,"Camarasa","-","SE Europe","Combined",2,8290231.09975091
2030,9.10118966468644,"Camarasa","-","SE Europe","Combined",2,7220277.13398457
2031,8.25300781365103,"Camarasa","-","SE Europe","Combined",2,6574896.22487532
2032,7.40235560695901,"Camarasa","-","SE Europe","Combined",2,5921884.48556721
2033,6.59911822288137,"Camarasa","-","SE Europe","Combined",2,5301291.63904803
2034,5.79685302764388,"Camarasa","-","SE Europe","Combined",2,4676128.10896607
2035,5.03329385967141,"Camarasa","-","SE Europe","Combined",2,4076968.02633384
2036,4.27382272877764,"Camarasa","-","SE Europe","Combined",2,3476042.48607248
2037,3.54546837960941,"Camarasa","-","SE Europe","Combined",2,2895465.84334768
2038,2.82402725094897,"Camarasa","-","SE Europe","Combined",2,2315702.34577815
2039,2.12705331413647,"Camarasa","-","SE Europe","Combined",2,1751273.8953057
2040,1.43955902748222,"Camarasa","-","SE Europe","Combined",2,1190035.46271864
2041,1.2874194055385,"Camarasa","-","SE Europe","Combined",2,1068558.10659696
2042,1.13689386667383,"Camarasa","-","SE Europe","Combined",2,947411.555561524
2043,0.994177994517983,"Camarasa","-","SE Europe","Combined",2,831795.588746713
2044,0.855623461711856,"Camarasa","-","SE Europe","Combined",2,718723.707837959
2045,0.719260127101842,"Camarasa","-","SE Europe","Combined",2,606576.040522553
2046,0.588823974205871,"Camarasa","-","SE Europe","Combined",2,498537.631494304
2047,0.46090957759017,"Camarasa","-","SE Europe","Combined",2,391773.140951645
2048,0.337839985266971,"Camarasa","-","SE Europe","Combined",2,288290.120761149
2049,0.217587606626323,"Camarasa","-","SE Europe","Combined",2,186400.04967655
2050,0.101223265431034,"Camarasa","-","SE Europe","Combined",2,87052.0082706891
2020,24.8815789473684,"Camarasa","-","SE Europe","Combined",3,18910000
2021,23.9444889729548,"Camarasa","-","SE Europe","Combined",3,18277626.5826888
2022,22.444076618481,"Camarasa","-","SE Europe","Combined",3,17207125.4075021
2023,20.9476351322933,"Camarasa","-","SE Europe","Combined",3,16129679.0518658
2024,19.4548121016419,"Camarasa","-","SE Europe","Combined",3,15045054.6919364
2025,17.9655487354942,"Camarasa","-","SE Europe","Combined",3,13953242.8512339
2026,16.4798115494984,"Camarasa","-","SE Europe","Combined",3,12854253.0086087
2027,14.9975434249027,"Camarasa","-","SE Europe","Combined",3,11748075.6828405
2028,13.518709299755,"Camarasa","-","SE Europe","Combined",3,10634717.982474
2029,12.0429590021387,"Camarasa","-","SE Europe","Combined",3,9513937.61168954
2030,10.5708585204921,"Camarasa","-","SE Europe","Combined",3,8386214.42625705
2031,9.73571458557405,"Camarasa","-","SE Europe","Combined",3,7756119.28650733
2032,8.89350225421955,"Camarasa","-","SE Europe","Combined",3,7114801.80337564
2033,8.04490685032075,"Camarasa","-","SE Europe","Combined",3,6462741.83642433
2034,7.18941263594392,"Camarasa","-","SE Europe","Combined",3,5799459.52632809
2035,6.32769720080156,"Camarasa","-","SE Europe","Combined",3,5125434.73264926
2036,5.45924704375631,"Camarasa","-","SE Europe","Combined",3,4440187.59558846
2037,4.58473221421846,"Camarasa","-","SE Europe","Combined",3,3744197.97494508
2038,3.70364147673137,"Camarasa","-","SE Europe","Combined",3,3036986.01091973
2039,2.81663752637598,"Camarasa","-","SE Europe","Combined",3,2319031.56338289
2040,1.92321141822879,"Camarasa","-","SE Europe","Combined",3,1589854.77240247
2041,1.73625620604705,"Camarasa","-","SE Europe","Combined",3,1441092.65101905
2042,1.55012947075509,"Camarasa","-","SE Europe","Combined",3,1291774.55896257
2043,1.36539484809964,"Camarasa","-","SE Europe","Combined",3,1142380.35624336
2044,1.18175013434563,"Camarasa","-","SE Europe","Combined",3,992670.112850332
2045,0.998897903682676,"Camarasa","-","SE Europe","Combined",3,842403.89877239
